"DATE","TEAMNAME","USERCOUNT","SECONDSSPENT","QUANTITY","VOLUME","WEIGHT","PRICE"
"2020-10-13","IP2","1","1272","0","0.2635285","24.154","102.5"
"2020-10-13","HP2","21","570100","250533","766.55413147","95329.178","502310.41"
"2020-10-13","DP2","38","1449648","774888","2773.177468912994","343639.96","1784736.52"
"2020-10-13","DP1","45","1704242","524556","1810.290198234502","228270.0519","1291861.04"
"2020-10-13","DD","6","10481","644822","1944.026621420994","222453.074","672780.7"
"2020-10-13","EXT2","1","54695","42096","78.9605385925","10323.616","22234.73"
"2020-10-13","HP1","18","564991","357346","1242.295742921001","132549.643","798507.02"
"2020-10-14","HP1","18","605817","365858","1304.135266331","146310.342","922501.57"
"2020-10-14","EXT2","1","59757","15829","28.48375625","3227.976","8123.519999999999"
"2020-10-14","HP2","22","588605","271532","983.770181259","101235.1705","698002.72"
"2020-10-14","DP1","38","1402017","611557","2115.0159700305","254695.084","1335445.15"
"2020-10-14","DD","6","79357","490249","1688.400214722998","194963.916","581818.99"
"2020-10-14","DP2","38","1350189","616211","2272.098140785","263047.736","1617796.31"
"2020-10-15","HP2","18","465975","236448","744.910945771","83663.884","468647.8"
"2020-10-15","HP1","15","537524","342537","1105.754722675999","133647.667","677030.97"
"2020-10-15","EXT2","1","57875","1738","2.03720175","1387.584","751.6"
"2020-10-15","DP2","37","1209791","682782","2469.623677482998","297011.6695","1675149.31"
"2020-10-15","DP1","39","1606509","475291","1716.609071726497","214638.4035","1275394.41"
"2020-10-15","DD","7","25889","608944","2192.443477609998","263907.688","852249.11"
"2020-10-16","HP2","22","616089","275305","989.485288412999","115802.488","614205.0"
"2020-10-16","IP2","1","1215","0","0.0","0.0","227.4"
"2020-10-16","EXT2","1","78019","2987","10.756935276","1281.625","4355.22"
"2020-10-16","HP1","18","517506","260358","1009.820355642","117816.3705","683088.75"
"2020-10-16","DP2","32","1083186","670123","2295.100198637496","292930.242","1471996.4"
"2020-10-16","DP1","35","1424891","414702","1575.517496869","194044.344","1245999.07"
"2020-10-16","DD","7","92413","1087119","4035.121561050998","511438.305","1699097.39"
"2020-10-17","DP2","3","147694","11697","51.436842375","5188.662","32718.3"
"2020-10-17","DD","4","45893","414756","1617.910448094992","204505.324","598146.66"
"2020-10-17","DP1","7","228982","90021","243.501565525","27286.626","122906.02"
"2020-10-17","EXT2","1","32275","0","0.0","0.0","0.0"
"2020-10-17","HP1","8","181464","90653","294.0044499","31439.338","178650.49"
"2020-10-17","HP2","6","119063","75612","258.58504815","27139.688","146195.5"
"2020-10-19","DP2","35","1115210","893982","3263.07144847","395775.1695","2076634.69"
"2020-10-19","DD","5","18875","443832","1747.174669849996","218886.854","643074.28"
"2020-10-19","HP1","17","583399","198077","859.270845652","89465.191","505468.84"
"2020-10-19","EXT2","1","23053","12840","66.399066851","7278.868","25972.84"
"2020-10-19","DP1","35","1260341","350272","1491.582674599","177287.3605","1182606.55"
"2020-10-19","HP2","21","580108","420838","1512.683551738","162792.0925","804467.73"
"2020-10-20","HP2","25","657244","206928","1243.7240957345","137491.7425","691134.64"
"2020-10-20","DD","6","23546","503127","2153.193468501","253896.55","807387.32"
"2020-10-20","DP1","42","1553946","607785","2297.257993978502","263915.609","1533270.21"
"2020-10-20","EXT2","1","26720","1724","14.905024501","1627.94","5479.72"
"2020-10-20","DP2","39","1317302","637346","2650.087833819","300286.1515","1835175.08"
"2020-10-20","HP1","19","617348","239355","913.280941028","100350.25","560410.18"
"2020-10-21","DD","8","54340","321838","1589.046402764","180547.711","647822.94"
"2020-10-21","DP1","43","1496578","575010","2560.3901532985","306865.956","1501475.79"
"2020-10-21","DP2","38","1212361","591824","2176.687581081494","265708.726","1455931.13"
"2020-10-21","EXT2","1","60583","3222","34.62282825","4486.018","12310.9"
"2020-10-21","HP2","22","545339","277231","1103.917748657","115878.464","436537.29"
"2020-10-21","HP1","19","513163","191808","971.7682968735","106556.0785","517533.88"
"2020-10-22","HP1","21","651050","266634","972.179285887","103246.192","565006.06"
"2020-10-22","DD","5","78446","497429","1757.77169135","208286.824","759736.37"
"2020-10-22","DP1","39","1684691","813947","2732.498827303496","341305.221","103319248.41"
"2020-10-22","DP2","41","1415302","793066","2502.1854245305","333733.9425","1571733.39"
"2020-10-22","EXT2","1","54884","4711","22.389498625","2180.347","7374.24"
"2020-10-22","HP2","21","619760","328180","1222.1024067055","129097.61","567810.27"
"2020-10-23","HP1","18","622013","262582","1027.090169890002","118920.786","454603.57"
"2020-10-23","HP2","19","532361","203995","933.79641825","100346.852","407677.76"
"2020-10-23","DP1","38","1397143","536048","1886.097494623005","236976.457","1095587.52"
"2020-10-23","DD","6","122156","1599939","5145.763826361","681373.204","1995268.72"
"2020-10-23","EXT2","1","16034","19179","101.032297575","11614.218","36407.92"
"2020-10-23","DP2","37","1447608","735987","2016.0919200005","286651.1065","1228784.83"
"2020-10-24","DD","4","61778","225147","647.129055512","88201.755","244249.0"
"2020-10-24","DP1","14","512046","325724","797.071352879","113155.6205","605446.14"
"2020-10-24","EXT2","1","50768","0","0.0","0.0","0.0"
"2020-10-24","HP1","1","185","40","2.51384","187.6","359.55"
"2020-10-24","DP2","14","448725","204145","572.6006140544999","78746.0945","345870.9"
"2020-10-24","HP2","1","4262","2311","66.640443158","8784.99","31255.67"
"2020-10-26","HP1","17","493294","205292","840.271934757","97955.528","508142.24"
"2020-10-26","IP2","1","373","0","0.0","0.0","0.0"
"2020-10-26","HP2","18","600848","408500","1531.058486293","171412.845","451366.79"
"2020-10-26","DP1","44","1508293","654854","1765.1189868355","241999.7985","1252705.1"
"2020-10-26","EXT2","1","16272","109562","357.231988495","46171.435","116499.09"
"2020-10-26","DP2","44","1496849","511141","1488.4478131875","196123.56","1005917.89"
"2020-10-26","DD","5","14378","608046","1753.24044372","206320.368","521347.32"
"2020-10-27","DD","6","666408","736232","2063.69984915","269900.2","751816.15"
"2020-10-27","HP1","15","493988","295478","1016.107431948","126917.903","591231.02"
"2020-10-27","DP2","42","1511129","820135","2267.062583416","309349.88","1329990.71"
"2020-10-27","HP2","17","706697","212656","872.08964345","101018.755","504042.58"
"2020-10-27","DP1","46","1666822","947488","2513.3568500875","327199.472","1494837.42"
"2020-10-27","EXT2","1","68544","9470","25.786308375","2585.524","10412.85"
"2020-10-28","DD","6","13947","519787","1457.871020372","192278.381","527357.27"
"2020-10-28","DP1","44","1564656","924025","2639.587134561","336604.3165","1631198.08"
"2020-10-28","DP2","45","1534504","672638","1792.295954327","238926.716","1328116.85"
"2020-10-28","EXT2","1","13192","3808","12.725709625","4987.502","6833.65"
"2020-10-28","HP1","15","399804","382381","1254.8041388355","154043.568","754981.2"
"2020-10-28","HP2","19","613316","191610","908.1452349","101325.3","511100.7"
"2020-10-29","HP1","20","567359","360934","913.090412985999","121543.689","558288.3"
"2020-10-29","HP2","17","571215","204453","582.4376702","74628.481","333223.63"
"2020-10-29","DP1","38","1424521","953547","2141.544954011002","284534.769","1357528.97"
"2020-10-29","DD","5","167663","709441","1787.286689709","241379.233","703550.29"
"2020-10-29","EXT2","1","48935","1220","6.1509515","690.288","2250.76"
"2020-10-29","DP2","41","1712923","781784","1872.913069273","253077.2505","1251955.83"
"2020-10-30","EXT2","1","56730","109896","245.306408854","32326.121","83105.7"
"2020-10-30","DP2","37","1317317","788221","1684.950265829","226047.0482","1070024.4"
"2020-10-30","HP1","2","40601","192807","443.0634966725","56666.8045","266121.17"
"2020-10-30","DD","4","9444","510624","1003.377817532","136304.583","355648.7"
"2020-10-30","DP1","27","960900","633576","1505.952812459","188324.138","854749.9"
"2020-10-30","HP2","16","497875","227711","590.691571454","74736.934","353246.61"
"2020-11-02","HP2","11","222274","91813","377.73978518","42101.678","220557.48"
"2020-11-02","HP1","9","272118","210442","620.9815779535","71829.363","385515.28"
"2020-11-02","EXT2","1","33924","4","0.614754","118.24","596.0"
"2020-11-02","DP1","30","938267","468305","1261.878557038998","157544.518","838996.22"
"2020-11-02","DP2","25","1107138","533716","1501.371905564","188582.099","1026509.46"
"2020-11-02","DD","2","457","166188","371.681145865","47085.679","143542.42"
"2020-11-03","DP1","25","1026120","370441","1338.215217463998","160861.651","879463.66"
"2020-11-03","DP2","28","955210","425383","1559.906889635","189410.643","1083969.94"
"2020-11-03","EXT2","1","2523","40","1.579716","263.52","1271.8"
"2020-11-03","HP1","10","322930","173901","769.084848513","90697.3544","448466.15"
"2020-11-03","HP2","12","151419","96262","329.251126625","40122.708","188726.05"
"2020-11-03","DD","2","5027","264600","646.885205699","81551.921","246535.26"
"2020-11-04","DP2","27","952450","383948","1310.536386361","165465.13","1000336.17"
"2020-11-04","DD","1","3324","119684","342.953918997","43722.943","142689.28"
"2020-11-04","EXT2","1","40816","0","0.0","0.0","0.0"
"2020-11-04","HP1","11","250796","171982","653.578388722","75763.022","432812.98"
"2020-11-04","HP2","1","25433","6292","282.1458235","34858.46","74839.1"
"2020-11-04","DP1","23","865703","333916","1019.1544478585","125111.666","719095.31"
"2020-11-05","DP1","25","796426","442819","1448.8340959465","180299.939","1025648.77"
"2020-11-05","DP2","22","812734","324304","1032.9078232055","131918.0915","947055.03"
"2020-11-05","EXT2","1","13","160","5.664497875","409.8","1970.5"
"2020-11-05","HP1","7","222287","202912","630.947367217","85297.551","402225.18"
"2020-11-05","HP2","2","108312","16490","23.765685625","3972.253","20387.15"
"2020-11-05","DD","4","35022","401335","1291.627307773","159343.008","524724.62"
"2020-11-06","DP1","19","613230","402659","1342.892837342498","164825.233","919819.54"
"2020-11-06","EXT2","1","53540","2120","16.705857504","2320.612","1856.2"
"2020-11-06","HP1","5","141777","144649","463.881728108499","56059.915","392088.48"
"2020-11-06","DD","1","16455","275846","871.101523083","109009.797","330828.94"
"2020-11-06","HP2","4","163896","82273","295.449238275","32683.127","190958.34"
"2020-11-06","DP2","8","62716","65419","197.644117658","26249.8","115314.23"
"2020-11-09","DD","5","2541","98042","293.93059588","36744.136","139357.24"
"2020-11-09","DP1","18","570264","173771","600.0724282295","73744.0215","521764.42"
"2020-11-09","DP2","17","487924","327701","1063.633388637998","133641.0785","719904.3"
"2020-11-09","HP1","6","125881","147741","524.764557927","62567.839","335591.22"
"2020-11-09","HP2","10","227209","182588","698.6436521605","79119.237","419739.77"
"2020-11-10","DP1","9","330513","137507","482.695713803","56895.147","316108.57"
"2020-11-10","HP1","6","148054","68064","202.769048980999","25059.8915","141763.75"
"2020-11-10","HP2","7","166009","168179","696.236471855997","80371.22549999999","431761.49"
"2020-11-10","DD","3","4353","146860","438.113883559","54988.023","177056.22"
"2020-11-10","DP2","12","276009","137926","417.250799496498","57655.9385","341921.66"
"2020-11-12","DP1","13","332586","224158","1029.6684720495","116535.075","477805.89"
"2020-11-12","DP2","12","413104","127000","569.226433227998","62974.317","352226.7"
"2020-11-12","HP2","6","152611","50741","262.957314825","26787.454","144379.02"
"2020-11-12","HP1","6","89354","90987","513.692221599","52126.176","274319.46"
"2020-11-13","DD","2","2304","100670","343.342511065","36667.766","130099.18"
"2020-11-13","DP1","11","427362","164032","535.7132184525","68793.928","403981.72"
"2020-11-13","DP2","8","253202","106265","581.4172456615","54091.3","279533.27"
"2020-11-13","EXT2","1","296","31726","96.583160006","12583.596","39556.9"
"2020-11-13","HP1","4","35564","198997","1480.082878071","97431.8805","446883.83"
"2020-11-13","HP2","5","172075","63731","226.127558105","24551.2005","120052.45"
"2020-11-14","EXT2","1","37003","0","0.0","0.0","0.0"
"2020-11-16","DD","4","185619","292019","1001.362756898","119033.747","414838.68"
"2020-11-16","DP2","27","918142","579330","1767.295898779","224187.3374","1213995.01"
"2020-11-16","HP1","8","215998","86542","369.969271081","40938.1905","315046.03"
"2020-11-16","HP2","10","220289","158644","510.5775862095","59262.254","286599.69"
"2020-11-16","DP1","31","1150456","323984","1283.520990624","150215.8725","933378.85"
"2020-11-17","HP2","12","298807","114500","408.466596618499","46570.991","282498.72"
"2020-11-17","DP2","33","1140635","462713","2344.372138960998","243939.8675","1448532.03"
"2020-11-17","HP1","10","285629","220680","971.672014978497","100999.592","587591.19"
"2020-11-17","DP1","29","1121929","321501","1541.719634898496","153641.1825","1097856.26"
"2020-11-17","DD","7","94365","476044","1518.682094061","181215.0248","668945.06"
"2020-11-18","DD","5","11904","311158","1183.462218436","133649.134","507587.38"
"2020-11-18","DP1","34","1171433","586840","2078.911094429501","295577.8045","1081316.1"
"2020-11-18","HP2","9","210495","149069","568.960528750002","67937.593","320696.19"
"2020-11-18","HP1","11","317988","143647","535.789124892501","70503.1595","344836.46"
"2020-11-18","EXT2","1","12","528","2.500412","338.276","938.88"
"2020-11-18","DP2","30","1041295","628101","2358.648395509002","285067.4635","1423692.92"
"2020-11-19","HP1","8","235138","171753","891.6043015975","91189.842","449536.92"
"2020-11-19","EXT2","1","64213","1624","12.82116975","1551.772","6264.54"
"2020-11-19","HP2","9","280802","173519","563.1793410195","68044.4925","217137.28"
"2020-11-19","DP1","29","1170487","411373","1685.990791786498","185086.157","1006014.82"
"2020-11-19","DD","4","3212","266904","1116.770740746","121860.094","423363.5"
"2020-11-19","DP2","26","1189682","469789","2120.0289910735","230625.4125","1150871.06"
"2020-11-20","DP2","24","729993","279341","735.001714609","106424.834","553233.88"
"2020-11-20","DP1","24","1091156","263122","1095.3629163465","126336.989","866577.4"
"2020-11-20","HP2","7","181272","183928","560.870084564","72601.9975","247137.14"
"2020-11-20","DD","5","41419","998772","3838.317016979","436409.189","1410516.54"
"2020-11-20","HP1","6","207796","161334","612.3466223485","73102.728","272815.87"
"2020-11-20","EXT2","1","31248","0","0.0","0.0","0.0"
"2020-11-21","DD","2","7346","80966","318.103841168","36945.278","115735.92"
"2020-11-23","DD","5","11413","282024","838.46192605","103320.8078","310302.92"
"2020-11-23","DP1","28","1219177","237305","722.751895675","92743.5615","589931.17"
"2020-11-23","DP2","31","1066147","637622","2089.0413274895","263249.7845","1344396.12"
"2020-11-23","HP1","17","448588","266380","930.4311630005","104302.6975","583446.75"
"2020-11-23","HP2","12","361211","191614","611.950417353","71181.697","382953.06"
"2020-11-24","DP2","37","1309435","538391","2310.633256937999","271613.025","1468297.01"
"2020-11-24","DD","7","119847","339278","1275.022571992","144604.026","448183.65"
"2020-11-24","HP2","13","433498","210988","676.556118602504","79479.86600000001","380648.63"
"2020-11-24","HP1","13","373229","140644","504.664285951002","59239.01399999999","300363.75"
"2020-11-24","DP1","36","1453172","487533","1705.0508512795","211809.495","977410.97"
"2020-11-25","HP1","15","379664","201971","666.0202119475","75455.933","435180.8"
